id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
798419342,1,61,60,1,0,0,0,0,0,0,0,0
798344835,1,66,60,1,0,1,0,1,0,0,0,0
798270826,1,68,60,1,0,0,0,0,0,0,0,0
798204968,1,58,60,1,3,1,0,0,0,0,0,0
798168825,1,74,60,1,0,1,0,0,0,0,1,0
798162130,1,63,60,1,1,1,0,0,0,0,0,0
798088941,1,61,60,1,0,4,0,0,0,0,0,0
798065287,1,63,60,1,0,0,0,0,0,0,0,0
798059499,1,59,60,1,0,1,0,0,0,0,0,0
798029750,1,80,60,1,0,0,0,0,0,0,0,0
798001326,1,60,60,1,0,0,0,0,0,0,0,0
797928839,1,57,60,1,0,0,0,11,0,0,0,0
797864916,1,64,60,1,0,0,0,0,0,0,0,0
797833815,1,73,60,1,0,0,0,0,0,0,0,0
797758523,1,65,60,1,0,2,0,0,0,0,0,0
797722727,1,68,60,1,3,1,0,0,0,0,0,0
797596194,1,61,60,1,0,0,0,0,1,0,1,0
797546436,1,59,60,1,0,2,0,0,0,0,0,0
797457793,1,64,60,1,0,2,0,0,1,2,1,2
797450509,1,64,60,1,0,3,0,0,0,0,0,0
797390535,1,58,60,1,0,0,0,1,0,0,0,0
797383390,1,58,60,1,0,0,0,0,0,0,0,0
797365403,1,68,60,1,0,1,0,0,1,0,1,0
797355069,1,66,60,1,0,3,0,2,1,3,1,3
797239709,1,69,60,1,0,0,0,0,0,0,0,0
797237557,1,66,60,1,2,0,0,0,0,0,0,0
797226502,1,61,60,1,0,0,0,0,0,0,0,0
797199415,1,59,60,1,0,0,0,0,0,0,0,0
797196335,1,67,60,1,0,0,0,0,0,0,0,0
797176772,1,55,60,1,0,0,0,0,0,0,0,0
797143530,1,59,60,1,0,0,0,0,0,0,0,0
797141605,1,58,60,1,0,0,0,0,0,0,0,0
797114378,1,58,60,1,0,0,0,0,0,0,0,0
797049425,1,76,60,1,0,0,1,1,0,0,0,0
797026382,1,63,60,1,0,0,0,0,0,0,0,0
796970368,1,58,60,1,0,0,0,1,0,0,0,0
796860881,1,64,60,1,0,4,0,0,0,0,0,0
796843518,1,64,60,1,0,1,0,2,1,0,1,0
796812088,1,58,60,1,0,1,0,0,1,0,1,0
796773423,1,66,60,1,4,10,0,0,1,4,1,4
796732482,1,58,60,1,0,0,0,0,0,0,0,0
796723260,1,68,60,1,0,2,1,1,1,0,1,0
796696928,1,57,60,1,0,0,0,0,0,0,0,0
796691007,1,60,60,1,0,0,0,0,0,0,0,0
796688343,1,62,60,1,0,1,0,0,0,0,0,0
796678510,1,59,60,1,0,1,0,0,0,0,0,0
796672807,1,56,60,1,0,0,0,1,0,0,0,0
796665398,1,57,60,1,0,0,0,0,0,0,0,0
796655549,1,64,60,1,0,0,0,0,3,1,0,0
796653638,1,59,60,1,102,1,3,4,0,0,0,0
796643686,1,68,60,1,0,0,1,1,1,0,1,0
796634637,1,59,60,1,0,0,1,1,0,0,0,0
796603933,1,61,60,1,0,0,0,0,1,1,1,1
796598877,1,77,60,1,0,0,0,0,0,0,0,0
796593735,1,66,60,1,0,0,0,0,0,0,0,0
796579323,1,57,60,1,0,1,6,11,2,1,9,1
796567708,1,63,60,1,0,0,0,0,0,0,0,0
796553859,1,60,60,1,0,0,0,0,0,0,0,0
796545395,1,56,60,1,0,2,0,0,0,0,0,0
796528466,1,70,60,1,0,1,0,0,1,0,0,0
796482328,1,69,60,1,0,0,0,0,0,0,0,0
796455940,1,58,60,1,0,3,0,0,0,0,0,0
796428486,1,61,60,1,4,0,0,0,1,2,1,2
796396929,1,60,60,1,0,0,0,0,0,0,0,0
796356532,1,60,60,1,0,0,0,0,0,0,0,0
796310246,1,62,60,1,0,3,0,0,0,0,1,0
796221434,1,69,60,1,0,2,1,2,0,0,0,0
796121212,1,72,60,1,0,0,0,0,0,0,0,0
796119145,1,56,60,1,0,6,0,0,0,0,0,0
796099129,1,59,60,1,0,0,0,1,0,0,0,0
796061637,1,63,60,1,0,0,0,0,0,0,0,0
796034969,1,58,60,1,0,0,0,0,0,0,0,0
796029996,1,59,60,1,0,2,0,0,0,0,0,0
796025069,1,59,60,1,0,1,0,0,1,0,0,0
796006183,1,64,60,1,2,3,1,1,0,0,0,0
795985636,1,58,60,1,0,2,0,0,0,0,0,0
795941876,1,56,60,1,0,1,0,0,0,0,0,0
795913877,1,62,60,1,0,1,0,0,0,0,0,0
795909422,1,55,60,1,0,1,0,0,0,0,0,0
795886841,1,60,60,1,0,6,0,0,0,0,0,0
795855405,1,55,60,1,0,1,1,1,0,0,0,0
795767005,1,76,60,1,0,1,0,0,1,1,1,1
795684430,1,67,60,1,0,2,0,0,1,0,1,0
795638333,1,61,60,1,0,3,0,0,0,0,0,0
795623268,1,64,60,1,0,5,0,0,0,0,0,0
795562767,1,68,60,1,0,0,0,0,0,0,0,0
795541072,1,64,60,1,1,2,0,2,1,0,1,0
795530652,1,56,60,1,3,2,0,0,0,0,0,0
795507491,1,62,60,1,0,6,0,1,0,0,0,0
795448057,1,64,60,1,0,0,0,0,0,0,0,0
795447380,1,62,60,1,0,1,0,0,2,0,1,0
795424354,1,62,60,1,1,2,0,0,0,0,0,0
795398907,1,93,60,1,0,1,0,0,0,0,0,0
795382081,1,57,60,1,1,1,0,0,1,0,1,0
795362150,1,65,60,1,0,0,0,0,0,0,0,0
795361107,1,72,60,1,0,1,0,0,0,0,0,0
795323473,1,66,60,1,0,1,0,0,0,0,0,0
795294653,1,68,60,1,0,1,0,0,0,0,0,0
795294249,1,63,60,1,0,1,2,2,1,2,1,2
795224221,1,66,60,1,0,0,0,0,0,0,0,0
795204281,1,70,60,1,0,1,0,0,0,0,0,0
795190033,1,66,60,1,0,3,0,0,0,0,0,0
795188085,1,60,60,1,0,2,1,1,1,1,1,1
795056521,1,59,60,1,0,0,0,0,0,0,0,0
795036629,1,75,60,1,0,1,0,0,0,0,0,0
795005088,1,57,60,1,0,1,0,0,0,0,0,0
794921755,1,68,60,1,27,3,0,0,0,0,1,1
794836645,1,66,60,1,1,1,0,0,0,0,0,0
794804385,1,57,60,1,0,3,0,1,0,0,0,0
794723811,1,59,60,1,0,7,0,0,0,0,0,0
794693406,1,68,60,1,0,0,0,0,0,0,0,0
