id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
804697513,2,25,151,1,1,1,1,1,0,0,1,0
804676422,2,38,151,1,0,5,2,2,1,3,1,0
804668811,2,33,151,1,0,0,9,10,0,0,0,0
804645971,2,29,151,1,0,0,0,0,1,1,1,1
804640252,2,33,151,1,0,0,1,1,0,0,0,0
804623340,2,38,151,1,0,0,1,1,0,0,0,0
804579340,2,36,151,1,0,0,0,0,0,0,0,0
804566120,2,32,151,1,0,0,1,7,0,0,0,0
804546008,2,26,151,1,0,1,0,1,0,0,0,0
804524097,2,27,151,1,0,0,0,0,0,0,0,0
804508958,2,33,151,1,0,0,0,0,0,0,0,0
804499625,2,30,151,1,1,1,2,2,1,2,1,2
804493459,2,32,151,1,0,0,0,0,0,0,0,0
804491899,2,38,151,1,1,1,0,0,0,0,0,0
804462464,2,39,151,1,0,2,0,0,0,0,0,0
804446786,2,31,151,1,0,0,0,0,0,0,0,0
804444258,2,29,151,1,0,1,3,3,0,0,1,2
804357321,2,33,151,1,24,7,6,6,4,33,2,0
804317656,2,37,151,1,4,0,0,1,1,0,1,0
804295727,2,30,151,1,0,0,0,0,0,0,0,0
804280800,2,26,151,1,0,1,0,0,1,0,1,0
804276318,2,35,151,1,18,3,0,3,5,2,1,0
804245507,2,28,151,1,0,0,0,0,0,0,0,0
804239508,2,25,151,1,0,0,0,0,0,0,0,0
804178253,2,26,151,1,0,0,0,0,1,1,1,1
804173506,2,37,151,1,0,0,1,1,0,0,0,0
804148885,2,34,151,1,0,0,1,1,0,0,0,0
804148514,2,36,151,1,0,0,3,7,0,0,0,0
804121394,2,37,151,1,4,0,0,0,0,0,0,0
804098704,2,30,151,1,0,2,0,0,1,0,1,0
804077188,2,29,151,1,0,0,1,2,0,0,0,0
804069169,2,28,151,1,1,0,0,0,0,0,0,0
804049646,2,34,151,1,0,0,0,0,0,0,0,0
804013883,2,35,151,1,0,3,4,8,1,4,5,2
803999867,2,32,151,1,1,0,2,2,3,3,1,3
803996527,2,34,151,1,3,2,3,11,0,0,1,1
803985517,2,34,151,1,0,1,0,0,1,0,1,0
803920324,2,36,151,1,14,2,10,23,1,5,4,7
803906535,2,37,151,1,0,0,0,0,0,0,0,0
803902654,2,36,151,1,11,3,1,1,1,4,1,4
803883330,2,38,151,1,0,0,0,0,0,0,0,0
803862267,2,28,151,1,3,1,1,1,1,0,1,0
803849583,2,25,151,1,1,2,0,1,2,3,2,2
803826287,2,30,151,1,0,0,0,0,0,0,0,0
803826148,2,33,151,1,0,0,0,0,0,0,0,0
803824471,2,39,151,1,0,0,0,0,0,0,0,0
803805560,2,36,151,1,0,0,1,1,1,0,1,0
803799821,2,31,151,1,1,0,0,22,0,0,0,0
803799531,2,35,151,1,1,4,0,0,0,0,1,1
803796674,2,32,151,1,19,2,0,0,1,0,1,0
803771136,2,36,151,1,0,0,6,6,1,0,0,0
803769190,2,34,151,1,0,0,2,30,1,0,9,0
803761180,2,35,151,1,0,0,0,0,0,0,0,0
803732959,2,28,151,1,0,0,0,0,0,0,0,0
803709873,2,27,151,1,0,0,0,0,0,0,0,0
803692683,2,37,151,1,0,0,0,0,0,0,0,0
803690147,2,35,151,1,12,0,1,1,7,16,6,15
803684267,2,34,151,1,26,1,0,0,2,3,1,3
803677362,2,34,151,1,6,0,0,0,0,0,0,0
803650963,2,28,151,1,0,0,0,0,0,0,0,0
803629915,2,29,151,1,6,1,17,18,0,0,1,2
803528910,2,35,151,1,0,0,0,0,0,0,0,0
803518049,2,36,151,1,1,0,0,0,0,0,0,0
803516002,2,25,151,1,0,0,0,0,0,0,0,0
803492583,2,31,151,1,0,0,0,0,0,0,0,0
803485548,2,35,151,1,0,0,0,0,1,0,1,0
803467206,2,34,151,1,198,2,12,13,0,0,1,11
803451543,2,38,151,1,0,6,2,14,1,8,1,8
803435299,2,25,151,1,0,0,0,0,1,0,1,0
803398263,2,26,151,1,0,0,0,1,0,0,0,0
803380649,2,28,151,1,12,3,0,6,1,3,1,3
803364256,2,37,151,1,0,3,2,2,0,0,1,2
803337637,2,33,151,1,0,0,0,0,0,0,0,0
803316667,2,38,151,1,0,0,0,0,0,0,0,0
803313399,2,30,151,1,0,2,3,3,1,2,1,2
803277832,2,29,151,1,0,0,0,0,0,0,0,0
803259240,2,37,151,1,0,1,0,0,0,0,0,0
803253875,2,28,151,1,32,53,13,14,0,0,0,0
803247785,2,33,151,1,0,0,0,0,0,0,0,0
803228568,2,35,151,1,1,0,56,68,2,1,1,1
803227177,2,39,151,1,0,2,0,0,0,0,0,0
803163344,2,36,151,1,0,0,0,0,0,0,0,0
803151495,2,39,151,1,4,1,1,1,3,1,1,1
803150350,2,31,151,1,1,3,0,0,1,3,1,1
803148245,2,36,151,1,2,0,0,0,0,0,0,0
803110469,2,35,151,1,0,0,1,1,0,0,0,0
803110216,2,35,151,1,1,1,7,16,0,0,0,0
803093083,2,34,151,1,1,1,0,0,4,2,1,2
803083465,2,37,151,1,0,0,0,0,0,0,0,0
803079710,2,36,151,1,1,1,5,5,1,3,1,3
803049991,2,25,151,1,0,0,0,0,0,0,0,0
803035234,2,33,151,1,1,1,0,1,0,0,1,0
803001679,2,27,151,1,0,1,9,10,4,3,1,3
802991724,2,27,151,1,0,1,9,10,4,3,1,0
802987677,2,27,151,1,0,2,9,10,4,3,1,0
802984205,2,30,151,1,1,2,0,0,1,3,1,2
802968227,2,27,151,1,1,1,3,3,1,2,1,2
802928756,2,25,151,1,1,1,6,7,0,0,1,4
802924607,2,32,151,1,0,1,0,0,1,2,1,1
802896545,2,33,151,1,0,0,0,0,0,0,0,0
802885793,2,38,151,1,0,0,0,0,0,0,0,0
802881208,2,32,151,1,0,2,1,1,0,0,0,0
802859251,2,37,151,1,0,0,0,0,0,0,0,0
802853468,2,35,151,1,0,0,0,0,0,0,0,0
