id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
804148135,1,55,151,1,0,3,0,0,0,0,0,0
804124107,1,66,151,1,0,0,0,0,0,0,0,0
804072115,1,65,151,1,0,0,0,0,0,0,0,0
804012292,1,65,151,1,0,0,6,7,0,0,0,0
803975420,1,61,151,1,0,1,1,1,0,0,0,0
803957270,1,56,151,1,0,2,0,0,1,0,1,0
803957242,1,60,151,1,0,2,0,0,1,2,1,2
803947670,1,58,151,1,0,0,0,1,0,0,0,0
803920075,1,66,151,1,1,0,0,0,0,0,0,0
803841965,1,69,151,1,0,1,0,0,0,0,0,0
803814938,1,64,151,1,0,0,0,0,0,0,0,0
803809196,1,65,151,1,0,0,1,1,0,0,0,0
803782330,1,61,151,1,0,0,0,1,0,0,0,0
803769779,1,58,151,1,1,0,0,1,0,0,0,0
803747804,1,66,151,1,3,2,0,0,2,9,1,9
803708242,1,68,151,1,0,8,0,0,0,0,0,0
803697024,1,68,151,1,0,1,0,0,0,0,0,0
803596464,1,57,151,1,0,0,0,0,0,0,0,0
803552426,1,56,151,1,0,0,0,0,0,0,0,0
803520746,1,74,151,1,2,0,0,0,3,17,2,15
803515291,1,73,151,1,0,0,0,0,0,0,0,0
803485915,1,65,151,1,0,0,0,0,0,0,0,0
803477587,1,67,151,1,0,0,0,0,0,0,0,0
803403567,1,58,151,1,15,3,0,0,13,35,9,70
803403564,1,58,151,1,0,2,0,1,0,0,0,0
803363459,1,81,151,1,0,1,0,0,0,0,0,0
803314528,1,56,151,1,0,3,0,0,0,0,0,0
803312408,1,60,151,1,0,1,0,0,1,1,0,0
803308675,1,64,151,1,9,0,0,0,0,0,12,39
803296923,1,68,151,1,1,0,0,0,0,0,0,0
803296299,1,63,151,1,0,1,0,0,0,0,0,0
803294727,1,67,151,1,0,1,0,0,0,0,0,0
803275975,1,57,151,1,0,4,0,0,0,0,0,0
803247179,1,56,151,1,1,1,0,1,1,1,1,1
803190157,1,68,151,1,0,1,0,0,0,0,0,0
803188703,1,62,151,1,0,2,0,0,0,0,0,0
803182031,1,58,151,1,0,2,0,0,0,0,0,0
803177878,1,66,151,1,1,1,0,0,0,0,0,0
803175627,1,58,151,1,0,1,0,0,0,0,0,0
803161468,1,59,151,1,4,3,0,1,0,0,0,0
803112474,1,69,151,1,0,1,1,1,1,1,1,1
803025940,1,66,151,1,15,1,0,0,1,16,1,16
803014826,1,68,151,1,0,2,0,0,1,1,1,1
802989702,1,63,151,1,7,2,0,1,2,14,2,14
802941333,1,60,151,1,0,2,0,0,0,0,0,0
